id,title,artist,album,url,duration,bpm,genre
167047423,Hurt Me For,KLEIGH,Memory’s Malice,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5433048a-bff2-48a9-a6ba-7f0da3f72b2f.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047423.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Lywub6hEIWPV07Bn7w%2BYpbZHapo%3D&Expires=1767994983,0:04:21,120.0,Alt Rock
167047433,I AM A FIGHTER.- INSTRO,G Putnam Music,Slight Light,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/a9584571-c263-4725-b248-0579abe57d34.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047433.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=OF%2Blx6SMbkn5GK6aFqqeNMdWexg%3D&Expires=1767994983,0:03:14,120.0,Indie Pop/Rock
167047440,I Believe In You,KLEIGH,Walk With Me,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/acc2b881-0566-48ae-b076-ac97e027577a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047440.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=kUw7rMuiMc%2Bplr898HQ0XsSOPf0%3D&Expires=1767994983,0:04:54,107.0,Alt Rock
167047442,I'll Always Be Around,KLEIGH,Go or the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f137f7d4-4309-4221-b7fd-b47791c795c1.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047442.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=HjV%2F%2B4djzY3b7%2B6JCKeKEPj78NA%3D&Expires=1767994983,0:04:15,86.0,Blues
167047446,I've already Lost You,KLEIGH,Memory’s Malice,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d875abfc-c35a-4fd0-89ff-86380629110d.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047446.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=KXd%2BSF4rQA2fyufMhWEBC3mNL6w%3D&Expires=1767994983,0:03:20,128.0,
167047450,IN THE BLEAK MIDWINTER - INSTRO - 77bpm,,,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/95a8a943-efba-46c6-a526-eae43f58f6ad.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047450.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=VH95tlVMN84jjz5AVdhOJOHvwf4%3D&Expires=1767994983,0:03:41,,
167047460,In the Silence of My Mind - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/63b8c99a-e444-4f14-846f-4060d5ca8db9.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047460.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=L2luuj3f44gV8MjM0QiPBUeu2vA%3D&Expires=1767994983,0:06:25,134.0,"Cinema, TV/Film"
167047464,Into the New Sunset,Lloyd G Miller,Lloyd’s Void,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/2802c421-a1cb-427d-85f7-f2bcf00c2d2a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047464.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iX1fJJj%2FjQ1u98wjfClrERsyEGE%3D&Expires=1767994983,0:03:50,,Cont Country
167047465,Into the New Sunset - INSTRO,G Putnam Music,Desperate & Dirty,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d7636c00-a55e-4c0d-a30b-70c71ea432d5.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047465.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UE97fYoi786ZAQ5VbuBuxso7%2Bb0%3D&Expires=1767994983,0:03:26,,Cont Country
167047466,It's Happening - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3eb8f0fe-ff34-4b36-a7ef-5302a97941de.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047466.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=cKP7gJD%2FpNMXcH4W02bgV%2Fbxm8M%3D&Expires=1767994983,0:02:44,111.0,TV/Film
167047469,Joy Is Cool - INSTRO,Michael Scherer,Scherer Desire,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0b55879f-c016-4eda-88a3-e4fcd0642ddf.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047469.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=o67Ta7%2Ftug6njov63Eq7ZmAb%2F%2FQ%3D&Expires=1767994983,0:03:51,97.0,TV/Film
167047476,JOYFUL HARMONY - INSTRO,Michael Scherer,Scherer Delight,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f79b6d45-6608-46a3-bd23-cc03c6a6d8ad.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047476.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=OLh9kdWxmBPclxKo0XiNaJ1jdBI%3D&Expires=1767994983,0:03:51,97.0,Jazz
167047483,The Last Chance - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9feecd3c-da77-431c-b038-2f224263d148.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047483.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=UKjBzdHML4JClpJjoEt5RNdJRaQ%3D&Expires=1767994983,0:04:10,148.0,"Cinema, TV/Film"
167047491,Laying It Down,KLEIGH,Still Walking,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/053a2a77-fbe1-4c4d-9bb7-a1db909a9477.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047491.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=dyHfczIEA2Uw8qjMx88ZU5Cdrc4%3D&Expires=1767994983,0:04:42,99.0,Alt Rock
167047493,LOOKIN' FOR AN ANGEL - 79bpm,Zach Jackson,Change Me,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/941d7b6b-a6f9-49b7-8506-3c6a1c2f70e6.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047493.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=AITUVmTA165SaH%2BZy6m%2F%2BEmCDuE%3D&Expires=1767994983,0:03:21,78.0,"Country, Singer-Songwriter"
167047496,Me n’ My Guitar,Katie Beste,Dealin’ Feelin',https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/7a2c010d-dd10-48fc-84d6-3c2228875944.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047496.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=h8jiOGmos3OnWtLSDB8QGh6%2FJHc%3D&Expires=1767994983,0:03:38,117.0,Mod Country
167047497,Me n' My Guitar - INSTRO - Lt BGVs,G Putnam Music,Busting Out,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d0c1437d-9bbe-4f4d-96b3-7c92ce709c9c.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047497.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=RuWwal1lqmPOHl4NCcjY%2BhfG0Pg%3D&Expires=1767994983,0:03:23,117.0,Mod Country
167047499,The Merry Man - INSTRO,G Putnam Music,Busting Out,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/145c588f-dc42-4b10-b721-908d46702d47.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047499.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=7Is0nAxxGgBJ3IqdgKAVdtrbTNE%3D&Expires=1767994983,0:01:11,120.0,Film
167047503,Midnight Melody - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f076f574-80c4-40d7-8682-9e02e17da61a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047503.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=EGbVBeexcAIw7RBvilXhzM7AAqM%3D&Expires=1767994983,0:05:39,135.0,Film
167047507,Misty Midnight Blue - INSTRO,G Putnam Music,Remembering Forgetting,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/ddc24ccc-c532-471d-b009-4418b0c9a88a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047507.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iJlMK2ZgV4ATn%2FpZIYdfLZf19MQ%3D&Expires=1767994983,0:03:19,109.0,Indie Rock
167047508,Misty Midnight Blue - INSTRO - STRIPPED,G Putnam Music,Desperate & Dirty,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d3cdaeef-1d3d-4718-8fbc-d37773c6a029.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047508.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=vKw%2FGtlDss6vGVIEWejdTbMiM9U%3D&Expires=1767994983,0:03:19,110.0,Singer-Songwriter
167047510,More Than One Way,KLEIGH,Doin’ the Ev’ryday,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/99bc6d11-f9d1-410b-801f-2fc1fde6e4c3.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047510.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Elywn%2FIsaU15C6U6Td%2BM6EVJDTI%3D&Expires=1767994983,0:04:21,99.0,"Alt Rock, Folk"
167047524,Music Is Awesome - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d7e68ed4-2722-4581-9c18-61796a68aebe.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047524.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=mnmZeXs0oNbmq%2FoVSS7kgzmxp%2BA%3D&Expires=1767994983,0:06:02,120.0,"TV/Film, AHs"
167047530,My All,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/cc761b12-bc5b-49a2-bebe-059e03827bc7.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047530.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=uHnUZAvSjN9y%2FLtZ9XdIUXdNAl0%3D&Expires=1767994983,0:05:35,82.0,Singer Songwriter
167047534,My Life Is Yours My Lady - INSTRO,G Putnam Music,Caught Off Guard,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/b47fbb2a-2f7d-44e9-a371-e9a4e05d4ee3.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047534.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=YzHuKA0bT67HnL4yMTRAz%2FwghoI%3D&Expires=1767994983,0:06:03,139.0,Film
167047538,My Sword Is Yours - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/12167315-d08b-4dc9-93dc-1dae21bb16c4.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047538.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=tw4njWR4WnOXeYV6MoGm5PEFThw%3D&Expires=1767994983,0:03:43,104.0,Symphony
167047544,Never Knew,Brandon Howard,Cowboy Country,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/88ebba10-030e-4f01-8e8a-0e90e7b614af.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047544.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ul4HoyjSrFnhNo48qr0%2Bd7pavFc%3D&Expires=1767994983,0:03:24,123.0,Mod Country
167047545,Never Ever Ever,KLEIGH,Go for the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/4253a7db-7b3c-4266-9643-2c9246375d6f.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047545.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=Qj0h2fv0uV2aA%2FPffXyzwphBU98%3D&Expires=1767994983,0:04:50,,Singer-Songwriter
167047553,No Rest For Vengeance - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/fb0f8e9e-2ad6-4224-92c9-8cc4b17ed0bf.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047553.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=0xfT6NGGCbHURhVNb%2BmNd1Hhyt0%3D&Expires=1767994983,0:06:13,120.0,Film
167047556,noodle - INSTRO,G Putnam Music,Busting Out,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/70fafe83-e3ac-4a8b-9b90-33932684cb29.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047556.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=DywYzjLrSM%2Bm3hPrxuRnQCX8DGc%3D&Expires=1767994983,0:03:39,80.0,"Cinema, TV/Film"
167047562,Normandy Battle - INSTRO,G Putnam Music,TV/Film,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/1d166976-3570-484b-849c-a5b4c17a95e9.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047562.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=opKhVCK%2B9n%2FncFjCyv6bvue4ydI%3D&Expires=1767994983,0:05:54,129.0,Symphony
167047570,Not Bad Just Sad  - INSTRO,Michael Scherer,Scherer Delight,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/e6f6478c-9ad9-4cf9-aa5c-e2a7d2ee911a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047570.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ZvFZ0nRHU9%2F4xwHL29nPEH9YBuQ%3D&Expires=1767994983,0:02:42,,Jazz
167047583,Now - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/183af5d6-c52d-4d3f-b814-f232c0d9bee0.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047583.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=tSaK6xLwv7IqgIM6cbssgB4ZWA4%3D&Expires=1767994983,0:04:22,109.0,Rock
167047598,Now-That's Tough,Zach Linley,G Putnam Music,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/28f251dd-ad0b-4427-8495-e4b43f9b8cc1.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047598.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2FcEBFc4y5o86G1sUtHEgOKQ7lCg%3D&Expires=1767994983,0:03:27,,Folk
167047626,October - INSTRO,G Putnam Music,Slight Light,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/379a7f04-3b50-43f4-89e2-5d6e03ad1d5f.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047626.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=YidevXyifnDiPDLDK09%2BIlih0Qo%3D&Expires=1767994983,0:03:59,,Indie
167047652,OH SO CASUALLY-RACHEL,Rachel Sharnett,Sexy Swagger,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/e547d667-19db-47a6-8065-4c0a0e316741.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047652.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=AhMkWFRjFJiVlCH4528LkHxUWDc%3D&Expires=1767994983,0:03:27,91.0,Country/Rock
167047655,On My Way,KLEIGH,We Got This,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/b077aff0-6587-4871-9d89-cef6d602b261.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047655.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=F5rHsFI5gRk3xkAaP1Xs6Uiu9LA%3D&Expires=1767994983,0:03:51,95.0,Alt Rock
167047664,The Only Forever,Lloyd Miller,Lloyd’s Void,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/c19438a1-4abd-4758-a283-9a27043fb481.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047664.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=NX1LvK%2FgWkQLQOQSwzsBg9vux5I%3D&Expires=1767994983,0:04:06,150.0,Singer Songwriter
167047665,Still  Missing You - INSTRO,Michael Scherer,He Has Jazz,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8b826544-e51b-46e4-b908-9323486db8ac.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047665.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=o0p%2Fioilz4kJjhyLZyCHFxTb9XI%3D&Expires=1767994983,0:02:25,95.0,Jazz
167047666,Only Wanna Be with You,KLEIGH,Lovin’ Loving,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/e721b454-0f97-46dd-99f3-f5a3ef4d9b17.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047666.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=fvFPakTITpbwjQ9GywtJEoSGVTk%3D&Expires=1767994983,0:06:35,85.0,PROG Rock
167047668,OVER UNDER Ballad,Michael Scherer,Scherer Desire,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/82bb639e-de9a-44c7-a642-57dc27528c23.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047668.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=XNduUF%2BoAI2Qtvz8i5izu1RG3G4%3D&Expires=1767994983,0:01:01,,Jazz
167047671,Over and Over,KLEIGH,Go for the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8ab5d26b-3017-4ed6-8df6-6401728409ca.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047671.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=NnS11HDLOYdbppbh21E301p%2BTj4%3D&Expires=1767994983,0:03:41,96.0,Alt Rock
167047672,Overtaken - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/91df3968-971e-49a8-8dd6-7112c2d71841.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047672.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=5GySxl2qZ1nolgUAZDwJnxdpBxw%3D&Expires=1767994983,0:05:18,143.0,Film
167047674,Paradise - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/cc46ff27-566c-4b9e-af31-0c08714942c3.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047674.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=3gaKE2v5id3iAGV4KpsZTNTPFjs%3D&Expires=1767994983,0:04:47,,Film
167047685,PAST TENNESSEE,Simon Webb,Trad RICH n’ ALL,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/54b88baf-bf51-491e-ae49-88cb1be53d1e.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047685.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=WqEOlCgvDbFjdUvBz71EM0bXT%2Bs%3D&Expires=1767994983,0:03:29,151.0,Country
167047686,PAST TENNESSEE - Stripped,Simon Webb,Festive,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/5a21d83f-e936-40fb-9165-4d780ee5effc.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047686.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=vEfAxmKvcgB%2FzCRwfKWQb%2BEIjE4%3D&Expires=1767994983,0:03:34,151.0,Country
167047734,Peter Jackson - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/3822abd2-4de7-4502-bde0-f176e4c4d177.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047734.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=jQqrbDgGuggdQCEXNmWRp2bokCU%3D&Expires=1767994983,0:04:27,139.0,TV/Film
167047827,Poppin' Out - INSTRO,Michael Scherer,He Has Jazz,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/6531792a-5243-4505-a8be-ab63cd70f189.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047827.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=LsG0mzHpG219guuH2wBEnklgt4c%3D&Expires=1767994983,0:04:50,147.0,Jazz
167047830,The Rain It Falls - INSTRO,G Putnam Music,For Real?,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/a1f9f018-18df-4c93-b80c-63e2106d31c9.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047830.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=i3I9WwSJ9RR0OXyIwbjIkNkMI6M%3D&Expires=1767994983,0:03:10,,Symphony
167047851,RECOGNIZER - INSTRO,G Putnam Music,Thrilling Feeling,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/a3f0859f-4bb2-4bcf-b52c-dd35836894f8.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047851.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=8f4kgw8bsKTt6NB2hI66yyKEkPk%3D&Expires=1767994983,0:04:24,146.0,TV/Film
167047860,01 Shooting Star,KLEIGH,G Putnam Music,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/19f52aa5-cc64-4b65-b7e8-059f36ecccf6.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047860.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=4hqNzeWxsm0O%2BtIPweoOxVjEwPY%3D&Expires=1767994983,0:04:11,120.0,
167047865,SEMI-SWEET SAM,Karen Bair,Scratch,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/6ca9cb9c-475b-4801-a2cd-cc937dd6d46c.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047865.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=MwUmdb1ras1ZS2OXMz%2FWtz7Grxw%3D&Expires=1767994983,0:03:08,151.0,TRAD Country
167047867,SING ME - Piano Short - INSTRO,Michael Scherer,Scherer Desire,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/4f3cd545-e63c-433a-808f-6bf4c2a814a4.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047867.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iG2R%2BnTQwGHgdcEejtBOHWCiucI%3D&Expires=1767994983,0:00:32,120.0,"JazzHERE FOR YOUR EAR!  Let's please chat.    ONE STOP  G Putnam Music, LLC  Contact Greg Putnam @ 309-530-4626  contact@musicmaykers.com   ASCAP 802139278 (Writer)   ASCAP 848819778 (Publisher)  Featured songwriter recognized by TRO-ESSEX  Several placements in past year.     Thanks for listening!  Greg"
167047868,Snazzy Times  - INSTRO,Michael Scherer,He Has Jazz,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f89531b9-8f31-448c-8036-33b8db356f8f.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047868.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=pQxbECWTSvxfp6QIn3dxB5dvWMA%3D&Expires=1767994983,0:01:02,103.0,Jazz
167047887,Soft Touch - INSTRO - Lounge Jazz Trio,Michael D Scherer,Scherer Delight,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/d9ba97f7-d735-473b-966c-2baee934b70a.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047887.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=wvJu2Xq2szW%2FoJLd%2BJdvw3CO0ow%3D&Expires=1767994983,0:02:36,110.0,Jazz Trio
167047888,SOFT PIANO THEME Ab Major,,,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/e8f58a81-1e00-4f19-b2e0-8f1822f21314.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047888.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=0fSA7OjTz3H9qIsMvj822DDqLCs%3D&Expires=1767994983,0:01:06,,
167047889,Steel Soldier - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/438796df-9624-4cbb-9722-2c644be4dea8.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047889.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=r3zU4%2Fmx%2B2kU5KRJOA1fcxpJRgI%3D&Expires=1767994983,0:04:00,109.0,Symphony
167047892,SUNDAY AFTERNOON -  INSTRO bpm,Michael Scherer,He Has Jazz,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/92c75b88-bbc0-41d7-89e8-3da844649cb0.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047892.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=iquAqQJl%2B8RwBw9jJa%2BZxAnxqsM%3D&Expires=1767994983,0:05:07,88.0,Jazz
167047895,LIFE’S A TEST,Chris Krause,Cowboy Country,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/8e3d2bab-85de-417c-a8c1-f8b125b217da.mp3?response-content-disposition=attachment%3B%20filename%3D%22167047895.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=ZgIUU9pMz5lDUYLXIUpm6uW5x%2BQ%3D&Expires=1767994983,0:03:12,92.0,TRAD Country
167112028,Blue - INSTRO,G Putnam Music,Cinema,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/314d2a31-bd33-4f60-933e-0ed85402c846.mp3?response-content-disposition=attachment%3B%20filename%3D%22167112028.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=%2FUqav7DvmXBeasbZgymDWlcc%2BMw%3D&Expires=1767994983,0:06:36,144.0,TV/Film
167156882,Forever It's Goodbye - INSTRO,KLEIGH,Rough House,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/0eac9053-aa85-42fc-b92e-a6ecbb476f35.mp3?response-content-disposition=attachment%3B%20filename%3D%22167156882.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=VEMPfOYDDsyNmSZKYYSZOsGD39k%3D&Expires=1767994983,0:03:38,80.0,"Alt Rock, Indie, Singer-Songwriter"
167158582,I Know That I Know,KLEIGH,Beautiful World,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/f776f81c-28b2-4728-8a1c-a492d8a46df8.mp3?response-content-disposition=attachment%3B%20filename%3D%22167158582.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=fqqpeFd39siCY9zPdHjQOQXJOC4%3D&Expires=1767994983,0:04:53,89.0,Alt Rock
167158879,Into the Blue,G Putnam Music,Go for the Heart,https://l2-disco-data-us.s3.amazonaws.com/media/trackfiles/9e0a7d6e-2bad-4860-856b-ad5abbae80ae.mp3?response-content-disposition=attachment%3B%20filename%3D%22167158879.mp3%22&AWSAccessKeyId=AKIARBQWSWOVHNCCOKFH&Signature=yM4pOw%2B%2FXdlAACOFCHROSafrrWU%3D&Expires=1767994983,0:03:17,109.0,TV/Film
