Track ID,Title,Album,Artist,BPM,Comment,Composer,Genre,Grouping,ISRC,Lyrics,ProNumber,Release Date,Year,External ID,Tag category: Mood/feel,Tag category: Lyric themes,Tag category: Tempo,Tag category: Instrument,Tag category: Vocals,Tag category: Genre,Tag category: Type,Internal comment,Client comment,track_formats,[read-only] Duration,Writer 1 Name,Writer 1 Percentage,Writer 1 PRO,Writer 1 Publisher,Writer 2 Name,Writer 2 Percentage,Writer 2 PRO,Writer 2 Publisher,Writer 3 Name,Writer 3 Percentage,Writer 3 PRO,Writer 3 Publisher,Writer 4 Name,Writer 4 Percentage,Writer 4 PRO,Writer 4 Publisher
64057475,ANOTHER DANCE,Sexy Swagger,Reed,87,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Singer/Songwriter Rock Indie Folk,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00210,"(The) Dance floor was full but she held my eye (her)
Long hair wavin’ ‘neath the twinklin’ lights 
Well we stepped to the right n’ on back to the left 
Her tight black dress sexy as sexy gets
Pulled her close to me - it opened up the night 
I held her tight n’ time was hers n’ mine n’
When the song ended - she turned to walk away (but)
Couldn’t help myself - tapped her arm n’ said, HEY 
(Tell me, girl) 
How about another dance?
This guy’s feelin’ true romance
Your skin feels right to my hands (yeah)
I understand you don’t know who I am 
I’m a warm, kind, honest man
If you wanna find out 1st hand…
How about another dance?	  	 	  
Ain’t nothin’ wrong with takin’ a chance
I requested – she accepted another dance
Then we laughed as I put my arms around her back
Right then, I knew she wanted me to ask… 
(Tell me, girl) 
How about another dance?
This guy’s feelin’ true romance n’
Your skin feels right to my hands (yeah)
I understand you don’t know who I am  
I’m a warm, kind, honest man
If you wanna find out 1st hand…
How about another dance?	  	 	  
Been a lot of places n’ seen so many faces
Lookin’ back at me, but this time I see
That special someone n’ that’s my basis
For reachin’ out my hand to you n’ askin’  
(Girl) How About another dance?
This guy’s feelin’ true romance n’
Your skin feels right to my hands (whoa)
I understand you don’t know who I am 
I’m a warm, kind, honest man
Baby let me show you 1st hand (yeah)
Gonna ask you again n’ again
If you keep on sayin’ yes
One day – someday - I’ll guess
We might take one more chance…
It starts with another dance?	
Yeah, how ’bout another dance",911345468,,2023,,"Warm, Uplifting, Upbeat, Romantic, Reflective, Positive, Moody, Hopeful, Bright","Together, Temptation, Magic, Love, Hope, Happiness, Good times, Desire, Can do, Brand new day, Connection, Relationship, Romance, Time",Midtempo,"Piano, Handclaps, Electric guitar, Drums, Bass, Acoustic guitar","Male vocal, Instrumental","Vintage, Singer/songwriter, Rock, Pop, Indie, Folk, Country, Blues","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:18,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,ERSHKINSONGS,,,,,,,,
64057483,SWEETER THAN MINE - INSTRO,Pretty Pop,Music Maykers,168,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00104,,911311655,,,,"Warm, Uplifting, Upbeat, Romantic, Quirky, Positive, Playful, Light, Hopeful, Happy, Fun, Energetic, Cool, Catchy, Bright",,,"Ukulele, Strings, Piano, Orchestral, Handclaps, Electric guitar, Drums, Acoustic guitar",Instrumental,"Vintage, Pop, Indie, Folk",,,,"wav,mp3",0:02:53,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
64057722,TIME'S PRESENT - Indie Pop - Teen,Change Me,Amanda Blake,124,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie Pop,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00112,"I winced with ev’ry second's tick n’
Tocks followed but they didn't come quick
I had been a fool -- who broke a rule___
In my room I’d hear ev’ry step
Dad's comin' n' I was facin’ death
It took so long 
- time was bein' cruel
If you've ever taken the time to notice
When ya' look ahead 
- time's at its slowest
Then, ya' look back n' it's gotten past us
As it turns out, the years fly by the fastest
Slow down to look where time went
Take a minute to find the moment
See time's -- present
Only days before graduation
Seemed like centuries of suffocation
School couldn't end fast enough___
Summer came n' when I looked back
The whole dang thing ended too fast 
I wasn't really done growing' up
If you've ever taken the time to notice
When ya' look ahead 
- time's at its slowest
Then, ya' look back n' it's gotten past us
As it turns out, the years fly by the fastest
Slow down to look where time went
Take a minute to find the moment
See time's present
All these years seem to just race by
Go past in a blink of an eye n'
Good or bad, it’s the path we paved (so)
Look to see how now became…today
If you've ever taken the time to notice
When ya' look ahead - time's at its slowest
Then, ya' look back n' it's gotten past us
As it turns out, the years fly by the fastest
Slow down to look where time went
Take a minute to find the moment
See time's present
Time's present",906109589,,2023,,"Upbeat, Swagger, Sexy, Rhythmic, Positive, Happy, Fun, Cool, Confident, Catchy, Bright","Youth, Life, Home, Carry on, Identity, Struggle, Success, Time",Midtempo,"Synth, Percussion, Drums, Bass",Female vocal,"Soul, Reggae, Pop, Indie, Electronic, Dance","Recognizable, One stop, Mainstream, Easy-clear",,,"wav,mp3",0:02:41,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
64059291,THAT'S A HAVE-TO,Female,Jade Lotzow,94,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,"Pop, Country",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00069,"Never will forget that day or that yard
Daddy pushed my bike – my heart was poundin’ hard 
He had taken off those trainin’ wheels
The moment he let go was such a thrill carooner's
Close my eyes – n’ yeah – I can still feel it
Years come n’ go without explanation
(If I could) I’d do it all again without hesitation
The only thing diff’rent I’d need to do, 
Is spend more time with you
Yeah…that’s a Have-To
Finished packin’ as he waited patiently
I walked out to the yard – he wrapped his arms around me
I was leavin’ home – chasin’ my soul
His baby girl was goin’ off on her own
Closed his eyes – oh – knew I had to go__ (he said)
Years come n’ go without explanation (If I could)
I’d do it all again without hesitation
The only thing diff’rent I’d need to do
Is spend more time with you n’
That’s a Have-To 
Daddy didn’t make it to my wedding day
Still, I knew he was with me anyway 
I could feel him as I walked the aisle alone 
Looked ahead - stared at a statue of Jesus (and I)
I wondered if somehow daddy could see us
…That night I placed a flower on his tombstone
Years come n’ go without explanation
(If I could) I’d do it all again without hesitation
The only thing diff’rent I’d need to do, 
Is spend more time with you 
Yeah…that’s a Have-To 
That’s a have-to
Never will forget that day or that yard",908608113,,,,"Reflective, Positive, Moody, Hopeful, Bright","Love, Life, Home, Happiness, Good times, Freedom, Family, Empowerment, Destiny, Change, New beginning, Relationship, Time",Midtempo,"Strings, Percussion, Drums, Bass, Acoustic guitar, slide guitar","Harmonies, Female vocal","Singer/songwriter, Pop, Folk","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:35,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Zach Garrett,50,ASCAP,G Putnam Music,,,,,,,,
64059503,ESTOY BIEN - INSTRO,TV/Film,Music Maykers,113,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,"Cinema, Indie",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00110,,911309856,,2024,,"Warm, Uplifting, Upbeat, Romantic, Rhythmic, Retro, Reflective, Quirky, Positive, Playful, Percussive, Party, Light, Hopeful, Happy, Fun, Emotive, Cool, Confident, Catchy, Bright, Atmospheric",,Uptempo,"Handclaps, Drums, Bass, Acoustic guitar, spanish guitar",Male vocal,"World, Soul, Rock, Latin, Indie, Funk, Folk","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:30,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,ERSHKINSONGS,,,,,,,,
64059506,COME BACK-COME BACK - INSTRO,Rock till We Drop,Music Maykers,99,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00107,,911309819,,2025,,"Warm, Uplifting, Upbeat, Reflective, Positive, Hopeful, Happy, Fun, Emotive, Cool, Confident, Catchy, Bright, Anthemic, Empowered","Discovery, Carry on, Can do, Brand new day, Bar, Conflict, Success, Safe, Free, AFFECTIONATE, TRUSTING, Willing, LUCKY, ALL-IN, Ambitious, Aware, Pure","Uptempo, Midtempo","Percussion, Electric guitar, Drums, Bass, Acoustic guitar",Instrumental,"Rock, Pop, Indie, Alt Rock, Cinema","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:00,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
64059509,C0RNFIELD - INSTRO,BUSTING OUT,Music Maykers,100,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Americana,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00088,,911309828,,2022,,"Upbeat, Swagger, Retro, Quirky, Positive, Playful, Moody, Happy, Gritty, Fun, Cool, Confident, Catchy",,Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar",Instrumental,"Rock, Pop, Indie, Funk, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:07,Erik William Nelson,50,ASCAP,ERSHKINSONGS,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
64059511,CLAWS - INSTRO,Sweet as Sexy,Music Maykers,93,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00050,,911309816,,2024,,"Upbeat, Swagger, Sexy, Retro, Powerful, Playful, Party, Hopeful, Gritty, Fun, Energetic, Emotive, Driving, Cool, Confident, Catchy, Bright, Edgy, Atypical, Aggressive, Challenged, Authentic, ALL-In",,"Uptempo, Midtempo","Electric guitar, Drums, Bass, Acoustic guitar",Instrumental,"Rock, Funk, Blues, Cowboy, Country/Rock, Fusion (4+Genres Influence), Alt Rock, Bar Rock, Cinema","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:37,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,G Putnam Music,,,,,,,,
64059521,INTO THE LIGHT - INSTRO,Synth Nymph,Music Maykers,95,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Indie,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00126,,913331959,,2024,,"Warm, Uplifting, Reflective, Moody, Dreamy, Bright, Atmospheric",,"Slow, Downtempo","Synth, Percussion, Electric guitar",Instrumental,"Indie, Folk, Electronic, Ambient","Score, One stop, Easy-clear",,,"wav,mp3",0:02:12,Erik William Nelson,50,ASCAP,G Putnam Music,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,
64059708,SANDMAN'S COMIN' - INSTRO,Busting Out,Music Maykers,90,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (34%) ASCAP Erik Nelson (33%) ASCAP Faamanatuina Visinia (33%) ASCAP,Sync Rock,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00124,,913801595,,2024,,"Upbeat, Swagger, Sexy, Retro, Powerful, Positive, Party, Intense, Gritty, Fun, Epic, Energetic, Driving, Cool, Confident, Catchy, Anthemic",,Midtempo,"Electric guitar, Drums, Bass",Instrumental,"Rock, Indie, Blues, Alt Rock","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:02:46,Gregory D Putnam,34,ASCAP,G Putnam Music,Erik William Nelson,33,ASCAP,G Putnam Music,Faamanutuina (Natu) Visinia,33,ASCAP,G Putnam Music,,,,
64059726,CHANGE ME,Change Me,Chris Krause,88,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Patrik Sheridan (50%) ASCAP,"Folk, Country",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00121,"I get online most ev'ry night 
Hopin' to find somethin' that’ll change my life
You know, that stroke of luck
A lightnin' bolt that's only once-ever struck 
Go on n’ change me 
Come on n' change me 
I’ve got my hopes n’ dreams
Just about ev’rything 
Still it feels like a prison to me
...Something’s missing
I know right here is my right place
Cruisin’ through town like I've really got it made but
Maybe there’s something more
Maybe there’s somethin’ don’t even know I’m lookin’ for
Go on n’ change me 
Come on n' change me 
I’ve got my hopes n’ dreams
Just about ev’rything
Still it feels like a prison to me
Something’s missing
Go on n’ change me
Come on n’ change me
It don’t take so much 
To change this young buck
Maybe a magic spell
Maybe a wishin’ well
Still it feels like a prison to me
...Something’s missing
Oh, Somthing's missing
Go on n’ change me 
Come on n' change me 
I’ve got my hopes n’ dreams
Just about ev’rything
Still it feels like a prison to me
...Something’s missing....
Oh - something's missin'
Go on & change me
Come on n' change me 
I'm right here,,,",911309812,,2022,,"Upbeat, Reflective, Positive, Hopeful","Temptation, Searching, Life, Individuality, Hope, Dream, Change, Adventure, Identity, New beginning",Midtempo,"Piano, Organ, Electric guitar, Drums, Bass, Acoustic guitar","Male vocal, Background vocals","Singer/songwriter, Rock, Folk, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:32,Gregory D Putnam,50,ASCAP,G Putnam Music,,,,,,,,,,,,
64059751,SAYING GOODBYE - Rec'd 1988 - East Houston,Vintage,Amanda Johnson,88,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (100%) ASCAP,1989 ROCK/COUNTRY,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00022,"Half answers don’t mean a thing
Aint’ been nothin’ since I took your ring
Understand—there’s times we been good
But the rest's been a never-ending feud
Depent on your mood
Look at me - then you look away
Searchin’ for the right words to say
Can’t you see the feelin’s long gone
‘You took it, dear, each time you done wrong n’
Love just ain’t that strong
Look at my face 
Look into my eyes
You can’t replace 
What you compromised
Don’t say a thing
Don’t even try
‘Cause all that’s left is just 
Sayin’ goodbye 
Sayin’ goodbye
Half a world from time-to-time
Ain’t enough love, least not to keep mine
You n’ I, babe, yeah, we took a chance n’
We burned while it was romance (lonely circumstance)
Look at us
Look at what we become
Nothin’ more than 
Two hearts on the run
Don’t you know it’s no longer there
I lost it too when you quit carin' 
Look at my face 
Look into my eyes
You can’t replace 
What you compromised
Don’t say a thing
Don’t even try
‘Cause all that’s left is just 
Sayin’ goodbye 
Sayin’ goodbye
Look at my face 
Look into my eyes
You can’t replace 
What you compromised
Don’t say a thing
Don’t even try
‘Cause all that’s left is just 
Sayin’ goodbye 
Sayin’ goodbye
Sayin’ goodbye
Ain’t no tear in y eye
Just sayin’ goodbye
It was a real nice try
",911307665,,1988,,"Sad, Retro, Quirky, Moody, Confident, Bright","Survival, Power, Love, Life, Individuality, Heartbreak, Freedom, Empowerment, Breakup, Connection, New beginning, Regret, Relationship, Romance",Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar","Female vocal, Background vocals","Vintage, Rock, Pop, Indie, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:02:52,Gregory D Putnam,100,ASCAP,G Putnam Music,,,,,,,,,,,,
64059752,FEARLESS - Rec'd 1988 - East Houston,TV/Film,Amanda Johnson,128,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (100%) ASCAP,PERIOD,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00116,".
V1a
So you are careless n’ peerless 
Not afraid of alone n’
You’re so fearless n’ tearless 
Through your whole life you’ve known
You had your own world to fill
You had your own cards to deal
You never knew what was real 
Just out there on your own

V1b 
So you do your best – you guess 
Nothin’ can get in your way
So you are fearless – you hear less 
In the senseless game you play
Off you are on another quest
Always havin’ to pass some test
Always needin’ to be the best
Show ‘em all you can play

Ch1
Fearless –- so fearless
You make your stand
Fearless –- fearless
You’re in command
No one’s ever gonna talk you down
This is your town, it’ll come around
This is your town, it’ll come around
 
V2 
So you are fearless – so fearless
Oh my, how you have grown
Now you are tearless n’ fearless
We see what you have shown (n’)
We can see through your game
I know how to hide your shame
So much less than the name
That’s why you’re all alone
 
Ch2
Fearless –- so fearless
You make your stand
Fearless –- fearless
You’re in command
No one’s ever gonna talk you down
This is your town, it’ll come around
This is your town, it’ll come around
 
Ch3
Fearless –- so fearless
You make your stand
Fearless –- fearless
You’re in command
Fearless –- so fearless
You make your stand
Fearless –- fearless..

Ch4
Fearless –- so fearless
You make your stand
Fearless –- fearless
You’re in command
Fearless –- so fearless
You make your stand
Fearless –- fearless..",911307661,,1988,,"Upbeat, Retro, Quirky","Survival, Searching, Power, Life, Individuality, Heartbreak, Friendship, Breakup, Brand new day",Midtempo,"Electric guitar, Drums, Bass, Acoustic guitar","Female vocal, Background vocals","Vintage, Rock, Pop, Indie","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:34,Gregory D Putnam,100,ASCAP,G Putnam Music,,,,,,,,,,,,
64059773,KENTUCKY IN HER HEART,Subtly Simple,Alex Fehr,150,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,"Indie, Country",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00004,"She races round like a firefly – dancin’ circles into the night
Don’t you ever try to change her – it’s how she chooses to live her life
Just stand by - watch her glide
Stop n’ enjoy the sight
She’s gonna be who she wants to be
Ain’t no one is tellin’ her dif’rently
She rolls like a Mississippi steamboat
…Bucks like a bronc’ in a Texas rodeo n’
Her home sits here in Tennessee (but)
…From the start…she’s had Kentucky in her heart 
She needs space just like a tiger -- try to cage her and you won't find her
She’s a true-grit kind’a fighter – ain’t no way you can confine her
Give her room - let her breathe 
When she needs to, let her leave 
She’s gonna be who she wants to be
Ain’t no one is tellin’ her dif’rently 
She has a smile from down-home Alabama 
…Can be tough as clay way down in Atlanta n’ 
Her home sits here in Tennessee (but)
…From the start…she’s had Kentucky in her heart
She ran through roamin’ hills
Was a kid born with strong will
She would walk barefoot in streams
Rode horses n’ learned to dream
Broke a heart - stole a kiss 
If you wanna understand her 
Understand this…
She’s gonna be who she wants to be
Ain’t no one tellin’ her dif’rently 
She’s cool as a Carolina stream
…Warm as a Louisiana jam-bo-ree n’
Her home sits here in Tennessee (but)
…From the start…she’s had Kentucky in her heart
She’s had Kentucky in her heart (3x)",893098699,,2022,,"Uplifting, Upbeat, Retro, Positive, Hopeful, Confident","Nature, Love, Life, Individuality, Happiness, Good times, Freedom, Family, Empowerment, Destiny, Can do, Beautiful, Adventure, Identity, Relationship, Strength","Uptempo, Midtempo","Drums, Bass, Acoustic guitar",Male vocal,"Rock, Pop, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:03:26,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,ERSHKINSONGS,,,,,,,,
64059774,EVEN IF I TRIED - M,Sexy Swagger,Alex Fehr,84,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,Singer Songwriter,ONE STOP - G Putnam Music owns Masters & Publishing Control,QZ-GD6-21-00003,"I remember the 1st time I saw your face
I couldn’t take my eyes away n’
Ev’ry time we talk, I’m more n’ more amazed 
I’m hangin’ onto ev’ry word you say
I’ve never been the type to leave my heart exposed
Headed for the door ev’ry time I got close 
Even if I tried to leave you
I could never go
‘Cause every time I see you
I only want you more 
I try to play it cool, but 
You already know
I can’t stop lovin’ you 
…Even if tried
All my friends keep tellin’ me how much I’ve changed
I only need to hear your name 
Before I know, there I go, I start missin’ you so n’
I only have myself to blame
I’ve never been the type to leave my heart exposed
Headed for the door ev’ry time I got close 
Even if I tried to leave you
I could never go
‘Cause every time I see you
I only want you more 
I try to play it cool, but 
You already know
I can’t stop lovin’ you 
…Even if tried",893098792,,2024,,"Warm, Uplifting, Romantic, Reflective, Positive, Hopeful, Emotive, Cool, Cinematic, Atmospheric","Together, Teamwork, Power, Love, Empowerment, Desire, Change, Beautiful, Connection, Relationship",Slow,"Drums, Bass, Acoustic guitar",Male vocal,"Singer/songwriter, Folk, Country","One stop, Mainstream, Easy-clear",,,"wav,mp3",0:02:28,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,ERSHKINSONGS,,,,,,,,
64066851,THE CEMETERY STOMP,HALLOWEEN,Music Maykers,82,"HERE FOR YOUR EAR!

Let's please chat. 
 
ONE STOP 
Music Maykers, LLC 
Contact Greg Putnam @ 309-530-4626 
contact@musicmaykers.com  
ASCAP 802139278 (Writer)  
ASCAP 848819778 (Publisher) 
Featured songwriter recognized by TRO-ESSEX 
Several placements in past year.  
 
Thanks for listening! 
Greg",G Putnam (50%) ASCAP Erik Nelson (50%) ASCAP,"Holiday, Youth",ONE STOP - G Putnam Music owns Masters & Publishing Control,QZGD61900123,".
V1 
If you wander the woods at midnight on Halloween
and something moves between the trees - rustling leaves
The ground shakes, and you trip on an old tombstone and 
you'll hear a sound that chills you to the bone! 

Ch1 
When the witches wizards and warlocksall romp
The ghosts and the demons and goblins clomp, clom
How they whirl and twirl all night 
I'm saying it's a frightening sight
When they're doing a dance they call
The Cemetery Stomp! 

V2 
Well the trolls 2-step like they're in a trance.
The ghouls shake like there are spiders in their pants
The vampires play the same song on and on (while)
Zombies try to keep up & sing along. 

Ch2 
When the witches wizards and warlocks all romp.
The ghosts and the demons and goblins clomp, clomp
How they whirl and twirl all night
I'm saying it's a frightening sight
When they're doing a dance they call
The Cemetery Stomp! 

PostCh1
How they whirl and twirl all night
I'm saying it's a frightening sight
When they're doing a dance they call
The Cemetery Stomp!",848819778,,2024,,"Upbeat, Swagger, Positive, Cool, Confident, Catchy, Bright, Atmospheric","Holiday, Children",Midtempo,"Synth, Strings, Percussion, Orchestral, Horns, Bass",Male vocal,"World, Rock, Dance, Ambient","Recognizable, One stop, Mainstream, Easy-clear",,,"wav,mp3",0:02:15,Gregory D Putnam,50,ASCAP,G Putnam Music,Erik William Nelson,50,ASCAP,ERSHKINSONGS,,,,,,,,
